date;heure;PA01H;ARG;EVRY;GEN;LOGNES;MELUN;VILLEM;PA15L;A1;DEF;GON;PA13;VERS;RUR-SE;CHAMP;PA18;OPERA;BOB;MANT;STDEN;RN6;RN20;AUT;BONAP;RUR-SO;HAUS;VITRY;RN2;SOULT;BASCH;CELES;ELYS;MONTG;NEUIL;PA12;BP_EST;AUB;EIFF3;PA07;TREMB
2020-01-30;22;21;7;6;11;11;9;12;8;75;11;13;17;6;2;15;21;50;16;8;12;18;19;62;n/d;2;45;19;32;31;31;25;43;9;17;20;45;23;5;24;18
2020-01-30;23;18;7;6;11;10;6;12;7;68;9;11;17;5;1;15;24;45;15;5;12;11;18;67;n/d;3;44;21;29;33;33;21;37;7;18;23;43;20;4;18;18
2020-01-30;24;15;6;5;9;10;7;11;6;58;8;10;14;4;1;14;20;37;12;5;9;13;13;53;n/d;2;39;17;26;24;27;18;31;7;17;18;35;17;4;13;15
2020-01-31;1;16;5;5;9;10;8;9;5;61;6;8;14;4;1;12;16;35;12;4;7;10;15;50;n/d;2;33;19;25;20;35;17;29;7;15;18;40;16;3;11;12
2020-01-31;2;14;4;4;7;6;5;13;5;50;5;8;15;3;1;13;16;26;13;4;8;9;12;41;n/d;2;29;21;19;21;23;17;21;5;14;21;34;13;3;9;12
2020-01-31;3;11;6;5;8;9;4;9;4;47;5;7;10;3;0;13;13;18;9;6;5;5;17;41;n/d;1;20;13;18;16;17;11;15;6;13;12;26;11;3;6;11
2020-01-31;4;10;7;5;8;8;5;8;4;57;5;10;11;3;0;10;12;21;9;7;6;16;23;54;n/d;1;25;12;17;16;24;12;18;7;15;11;30;10;3;6;11
2020-01-31;5;13;16;9;9;11;13;13;7;74;7;10;16;5;1;17;16;30;15;20;12;39;60;79;n/d;1;32;16;26;18;31;26;28;9;21;16;34;17;3;10;18
2020-01-31;6;26;27;18;19;18;23;25;17;87;17;23;41;14;1;34;27;58;26;25;25;38;70;101;n/d;2;49;33;47;54;62;48;47;26;32;39;74;25;5;21;28
2020-01-31;7;42;35;29;29;40;38;42;28;87;29;29;52;27;2;57;44;79;41;20;38;43;85;109;n/d;3;61;65;60;67;69;50;62;36;43;56;71;42;6;44;42
2020-01-31;8;39;34;35;32;43;49;42;27;84;41;31;44;25;2;57;44;71;38;28;37;54;70;96;n/d;5;61;55;50;53;53;44;63;38;44;46;57;41;12;43;46
2020-01-31;9;28;27;28;25;31;29;27;21;85;32;25;35;17;3;41;32;71;22;18;34;49;64;86;n/d;6;55;42;45;46;54;34;55;33;36;36;46;28;12;n/d;31
2020-01-31;10;32;19;19;17;25;21;22;20;78;26;22;29;14;3;32;32;74;30;19;25;39;53;85;n/d;3;60;26;45;n/d;57;32;51;21;34;29;41;30;11;n/d;29
2020-01-31;11;29;20;19;16;25;15;20;14;85;20;20;25;10;2;26;28;64;23;15;28;40;46;83;n/d;3;49;24;43;36;46;36;44;20;27;30;38;29;11;n/d;29
2020-01-31;12;26;16;17;16;20;16;21;11;68;19;19;21;10;1;26;24;60;22;10;21;41;44;67;n/d;3;45;26;50;30;54;36;42;13;24;23;34;28;8;17;24
2020-01-31;13;22;18;16;14;16;15;13;12;67;16;20;16;9;1;17;17;53;18;8;20;39;42;62;n/d;4;40;24;40;25;52;32;31;13;23;20;32;20;6;18;17
2020-01-31;14;20;16;17;13;14;18;15;11;58;21;18;16;7;1;16;16;50;19;10;19;43;46;63;n/d;n/d;41;19;53;27;59;25;33;12;27;24;46;20;7;14;19
2020-01-31;15;20;21;18;14;14;15;17;12;58;24;21;21;8;1;19;20;54;22;13;21;47;60;65;n/d;n/d;39;19;43;26;57;24;38;12;28;22;41;23;8;18;20
2020-01-31;16;22;23;21;18;19;25;17;14;62;24;23;19;11;3;21;20;57;19;15;30;48;57;60;n/d;3;47;25;41;37;52;28;39;18;23;27;45;25;6;19;23
2020-01-31;17;28;21;31;18;20;27;19;16;50;36;24;26;10;3;26;23;55;21;18;30;58;64;61;n/d;4;37;28;50;41;64;37;35;22;31;31;52;28;6;17;26
2020-01-31;18;30;21;29;19;19;24;24;17;52;35;22;28;10;3;24;26;62;23;21;27;55;68;62;n/d;4;45;28;48;40;79;37;39;19;28;33;54;30;8;18;25
2020-01-31;19;32;19;27;22;17;21;25;18;55;32;27;30;11;2;26;28;57;27;16;31;58;61;63;n/d;4;42;29;53;39;72;34;34;17;32;35;55;31;8;21;28
2020-01-31;20;29;16;27;20;16;17;18;13;59;26;25;24;9;2;21;25;51;21;16;27;46;53;62;n/d;3;36;21;46;29;54;27;32;15;28;27;47;27;7;15;23
2020-01-31;21;28;11;21;14;12;15;17;10;59;18;18;21;7;2;17;21;41;19;12;24;31;41;53;n/d;3;29;21;45;28;49;25;32;10;24;25;46;24;6;14;18
2020-01-31;22;23;10;15;11;8;10;15;8;55;17;15;18;6;1;14;18;36;16;11;21;26;35;50;n/d;2;32;17;41;23;48;23;28;8;20;22;45;20;5;11;17
2020-01-31;23;19;8;14;9;7;8;12;7;49;13;13;18;5;1;13;17;37;16;7;15;18;24;43;n/d;2;27;12;39;21;44;24;23;7;24;21;49;18;4;8;15
2020-01-31;24;18;8;7;10;6;6;10;6;45;11;12;16;4;0;9;17;40;13;6;15;14;22;42;n/d;1;27;12;32;18;39;19;24;5;22;21;53;15;4;7;12
2020-02-01;1;13;6;5;8;4;5;n/d;5;47;9;10;12;3;0;7;14;28;11;5;12;6;19;32;n/d;1;17;10;34;13;32;11;14;4;16;17;44;11;2;4;8
2020-02-01;2;11;4;4;6;5;5;n/d;5;37;6;8;10;3;0;6;9;24;8;4;9;5;12;21;n/d;1;16;9;26;9;20;9;12;4;12;12;26;8;2;3;7
2020-02-01;3;10;4;4;4;3;4;n/d;4;26;4;6;7;3;0;5;8;15;7;4;6;4;14;18;n/d;1;17;9;18;7;15;7;9;3;9;8;17;7;2;4;6
2020-02-01;4;10;5;7;5;3;4;n/d;4;33;4;7;8;3;0;5;7;15;6;3;7;5;17;22;n/d;1;16;12;20;9;18;8;9;3;9;8;20;8;2;5;6
2020-02-01;5;12;5;9;6;3;5;n/d;5;38;5;9;11;4;0;6;10;17;9;4;11;5;20;34;n/d;1;22;15;26;12;33;9;10;4;10;13;31;11;3;6;8
2020-02-01;6;13;6;9;7;4;6;n/d;5;40;10;10;14;5;0;8;12;21;12;5;12;10;22;40;n/d;1;17;16;29;15;35;11;10;5;12;16;31;15;3;7;10
2020-02-01;7;17;8;13;10;6;7;n/d;6;48;13;13;15;5;0;10;14;27;13;6;16;15;31;42;n/d;1;22;16;32;17;36;14;15;5;18;17;33;18;3;8;12
2020-02-01;8;16;12;15;12;7;9;n/d;8;51;23;18;16;6;0;13;15;28;15;9;26;27;35;52;n/d;1;24;20;31;18;28;16;19;9;17;18;32;19;3;11;14
2020-02-01;9;18;15;13;16;10;12;n/d;10;62;35;20;19;9;1;16;18;40;16;19;28;32;46;63;n/d;2;32;24;29;24;38;23;28;13;19;23;40;20;3;15;18
2020-02-01;10;28;19;17;19;13;14;n/d;18;82;45;12;18;12;1;22;28;55;17;29;22;29;44;91;n/d;1;49;26;32;28;44;52;41;15;33;33;29;18;5;25;23
2020-02-01;11;22;18;25;19;22;16;n/d;19;80;24;16;26;15;2;34;30;55;21;11;27;27;50;83;n/d;1;48;24;36;28;40;45;31;24;29;32;39;21;4;22;31
2020-02-01;12;17;11;15;13;16;14;n/d;12;66;15;9;15;10;0;16;22;41;13;9;16;21;32;73;n/d;1;41;14;28;19;36;31;26;14;18;21;24;17;3;13;21
2020-02-01;13;14;10;15;10;14;11;n/d;9;73;10;9;14;9;0;12;14;38;11;11;15;35;39;73;n/d;1;38;15;25;15;30;25;26;8;16;15;16;14;4;12;17
2020-02-01;14;13;11;15;10;14;11;n/d;9;79;10;9;13;7;0;14;13;41;11;11;14;30;39;78;n/d;1;38;13;27;16;25;26;29;8;15;17;21;15;4;14;16
2020-02-01;15;15;12;15;10;12;14;n/d;12;74;10;12;16;9;1;18;13;52;13;11;13;36;43;79;n/d;1;47;17;23;20;36;24;37;10;16;17;29;14;5;14;20
2020-02-01;16;19;17;12;13;17;12;n/d;10;80;15;14;19;7;2;22;22;57;16;13;16;37;43;77;n/d;2;53;23;37;30;40;26;47;10;19;20;39;24;6;18;21
2020-02-01;17;17;14;12;13;14;14;n/d;9;80;15;15;16;7;2;19;18;49;14;13;15;39;42;72;n/d;3;51;21;36;22;31;21;47;10;18;16;32;17;5;17;17
2020-02-01;18;21;14;14;12;12;19;n/d;11;81;15;13;18;8;2;19;20;53;13;14;14;46;50;74;n/d;3;55;23;35;27;36;27;49;13;20;19;34;20;5;20;18
2020-02-01;19;28;14;12;18;14;14;n/d;15;78;20;15;20;8;2;17;28;57;19;17;21;38;42;85;n/d;3;54;24;37;34;40;36;44;12;25;26;30;25;5;24;25
2020-02-01;20;30;17;11;18;27;11;n/d;16;81;16;18;22;9;1;22;25;60;24;15;23;30;32;104;n/d;3;53;19;34;27;34;40;44;12;26;27;27;23;5;28;33
2020-02-01;21;28;11;11;15;18;8;n/d;15;89;13;21;20;7;1;22;27;64;17;16;16;25;30;96;n/d;3;46;21;34;27;37;49;45;13;25;26;32;23;4;27;24
2020-02-01;22;26;10;9;20;16;7;n/d;11;95;14;12;19;6;1;23;25;58;17;14;19;23;31;86;n/d;2;50;23;35;25;30;40;51;11;25;25;28;23;6;28;18
2020-02-01;23;21;14;6;16;14;7;n/d;10;90;10;12;19;7;1;28;19;55;19;30;17;18;35;99;n/d;1;49;25;28;30;50;42;41;9;21;24;42;18;3;22;20
2020-02-01;24;29;14;5;18;18;6;n/d;12;78;22;19;30;6;1;26;27;55;25;29;15;15;29;85;n/d;1;59;26;65;44;53;48;52;8;40;38;61;36;6;25;28
2020-02-02;1;22;18;6;21;9;7;n/d;8;65;23;29;18;5;0;13;22;40;20;12;28;13;25;58;n/d;1;32;14;44;25;41;21;33;6;26;22;40;23;5;12;24
2020-02-02;2;18;6;9;8;4;5;n/d;6;50;9;17;13;4;0;8;14;31;13;6;14;13;21;34;n/d;1;28;13;41;17;33;13;20;5;16;15;30;17;3;8;13
2020-02-02;3;n/d;5;6;6;5;4;n/d;5;35;6;10;12;3;0;6;11;21;9;10;10;9;15;25;n/d;1;19;10;29;9;28;11;14;4;15;12;24;10;2;6;9
2020-02-02;4;12;5;5;6;4;4;n/d;4;36;5;9;11;4;0;6;10;19;7;5;7;3;20;27;n/d;0;16;9;28;9;25;10;12;3;13;11;33;9;1;4;7
2020-02-02;5;12;5;3;6;4;4;n/d;4;40;6;9;11;3;0;5;11;21;6;4;8;4;18;28;n/d;0;16;9;26;8;25;9;13;4;13;12;29;9;1;4;6
2020-02-02;6;11;6;3;7;4;4;n/d;4;32;8;9;12;4;0;6;12;19;7;4;9;5;19;29;n/d;0;13;10;29;10;32;10;10;5;16;14;32;10;1;5;6
2020-02-02;7;11;8;4;9;5;5;n/d;5;36;11;12;14;3;0;8;13;19;11;5;12;8;24;33;n/d;0;15;12;34;14;37;12;13;5;15;16;40;13;2;9;9
2020-02-02;8;14;8;6;11;6;6;n/d;6;45;12;15;15;4;0;9;15;23;12;5;14;13;24;38;n/d;0;21;16;34;17;30;16;15;5;16;17;38;14;2;9;11
2020-02-02;9;11;7;4;8;7;5;n/d;5;51;7;13;11;3;0;12;14;28;10;6;13;14;22;44;n/d;1;22;15;17;15;20;14;22;6;13;13;24;11;2;8;14
2020-02-02;10;11;6;5;7;10;6;n/d;6;50;6;10;10;3;0;14;12;32;11;7;8;16;26;47;n/d;1;24;12;15;11;14;17;17;7;12;13;15;8;3;9;14
2020-02-02;11;11;7;7;8;10;7;n/d;8;56;6;8;10;4;2;13;11;34;10;6;10;20;31;55;n/d;1;22;12;18;13;16;19;16;8;12;13;14;10;4;11;13
2020-02-02;12;14;8;9;10;12;8;n/d;8;66;8;8;12;6;0;15;15;42;9;7;14;24;33;62;n/d;1;32;14;20;16;19;24;17;9;15;16;15;14;4;12;16
2020-02-02;13;14;8;8;10;14;7;n/d;8;74;9;8;13;5;0;16;16;43;11;8;13;22;32;67;n/d;1;29;14;24;14;21;23;19;8;15;17;16;14;3;12;17
2020-02-02;14;13;9;7;10;13;8;n/d;8;72;9;9;14;5;0;16;14;41;13;7;11;25;31;65;n/d;1;31;14;25;19;26;23;21;7;15;17;26;14;4;15;17
2020-02-02;15;16;10;8;10;13;8;n/d;10;68;9;10;18;6;0;18;15;47;14;8;15;28;38;68;n/d;1;36;15;25;26;28;26;28;9;19;20;40;15;4;14;18
2020-02-02;16;19;12;9;11;15;10;n/d;12;73;11;16;20;8;1;22;17;54;17;15;20;29;42;92;n/d;1;43;18;27;27;40;31;33;11;18;21;33;16;4;17;18
2020-02-02;17;27;16;10;16;22;12;n/d;14;84;14;19;27;9;1;30;27;71;26;14;23;35;58;91;n/d;3;62;32;46;47;47;35;58;16;27;28;55;28;5;28;27
2020-02-02;18;29;22;12;20;29;16;n/d;17;66;21;16;30;8;1;32;37;56;29;12;23;36;53;83;n/d;4;62;34;49;50;54;38;56;13;32;34;52;35;5;25;35
2020-02-02;19;26;16;10;31;19;13;n/d;13;88;23;10;26;8;2;24;37;46;28;19;35;29;44;77;n/d;3;54;36;48;42;47;33;47;14;30;32;46;34;5;22;23
2020-02-02;20;25;17;9;31;15;9;n/d;12;70;16;12;27;8;2;25;30;43;23;12;32;23;37;76;n/d;2;46;34;44;36;42;34;45;11;27;33;44;30;4;19;31
2020-02-02;21;25;12;6;19;13;7;n/d;12;74;12;11;21;5;1;18;33;46;28;11;30;17;22;76;n/d;2;40;26;42;28;32;35;40;8;22;29;36;26;5;21;32
2020-02-02;22;16;9;5;15;14;6;n/d;14;76;11;12;14;5;0;14;20;33;18;11;18;12;18;70;n/d;2;31;17;35;17;38;40;34;6;18;26;15;19;3;16;27
2020-02-02;23;16;11;4;13;11;4;n/d;9;80;11;13;17;4;0;15;19;37;13;18;15;9;14;78;n/d;1;36;15;28;19;30;34;27;8;23;25;21;16;2;15;16
2020-02-02;24;14;12;6;15;17;4;n/d;6;71;8;19;13;3;0;18;17;30;14;7;14;5;16;63;n/d;0;28;11;29;13;20;19;27;6;17;15;17;15;2;10;20
2020-02-03;1;13;7;6;9;10;4;n/d;6;55;5;14;13;5;0;12;13;27;10;7;7;4;32;64;n/d;1;29;12;20;20;27;22;28;7;15;14;41;10;1;7;17
2020-02-03;2;14;5;3;8;10;3;n/d;8;47;5;8;15;3;0;14;14;23;11;3;7;5;7;39;n/d;1;21;19;21;23;26;22;22;9;16;22;65;11;4;8;12
2020-02-03;3;7;5;4;6;10;3;n/d;6;50;4;9;8;1;0;10;8;12;8;4;6;4;14;29;n/d;1;15;13;11;9;15;12;11;6;11;13;13;4;1;4;12
2020-02-03;4;6;7;5;6;11;4;n/d;4;63;5;7;11;1;0;7;9;13;7;6;6;8;29;51;n/d;1;17;8;14;8;14;13;13;7;13;10;12;7;1;3;10
2020-02-03;5;8;15;10;9;12;8;n/d;5;82;7;7;15;8;0;13;12;25;11;15;10;11;49;80;n/d;1;29;12;22;13;30;26;21;7;18;13;13;14;1;6;14
2020-02-03;6;19;40;18;20;25;15;n/d;17;109;16;18;22;16;0;29;22;60;20;19;26;18;77;112;n/d;1;48;21;40;21;35;45;44;17;32;22;24;32;3;27;27
2020-02-03;7;33;48;33;34;37;41;n/d;32;102;30;46;38;26;1;50;35;84;36;33;42;67;130;119;n/d;2;73;45;58;51;58;54;74;35;50;37;53;39;5;48;47
2020-02-03;8;41;44;47;35;46;61;n/d;35;85;36;48;40;24;2;69;40;86;43;27;39;77;127;103;n/d;5;74;49;51;53;62;57;73;46;53;44;48;37;7;42;51
2020-02-03;9;47;46;38;33;57;41;n/d;33;95;39;38;45;22;2;58;39;88;41;28;37;64;107;94;n/d;10;71;52;49;59;65;53;73;41;49;47;61;37;11;52;47
2020-02-03;10;39;40;25;24;45;26;n/d;26;85;30;36;40;14;3;48;36;91;36;21;32;51;74;97;n/d;6;65;48;55;55;71;45;70;28;43;45;64;35;12;35;34
2020-02-03;11;31;28;24;21;35;22;n/d;20;87;23;25;31;11;3;38;33;79;32;21;28;60;62;92;n/d;4;55;32;45;41;50;36;63;22;33;35;50;27;10;n/d;30
2020-02-03;12;27;21;25;15;26;26;n/d;17;79;18;19;23;9;2;30;23;75;25;15;n/d;50;63;94;n/d;4;53;26;40;31;50;42;49;16;28;26;37;22;8;28;27
2020-02-03;13;27;24;25;14;29;25;n/d;13;82;22;20;23;10;2;29;24;62;25;20;22;55;75;91;n/d;4;52;31;47;41;52;39;52;17;26;28;49;26;10;31;31
2020-02-03;14;30;25;29;17;29;26;n/d;17;82;25;23;26;12;3;33;24;61;25;16;26;53;75;87;n/d;3;50;32;49;41;60;37;48;22;30;29;52;n/d;10;n/d;37
2020-02-03;15;31;31;36;24;25;26;n/d;20;81;31;27;27;14;4;38;28;64;31;23;31;54;94;86;n/d;2;47;35;60;45;72;40;54;25;33;38;60;35;13;n/d;31
2020-02-03;16;41;37;39;29;39;36;n/d;27;79;43;37;45;20;4;46;33;54;40;21;41;57;94;81;n/d;4;53;47;77;68;87;50;45;34;43;51;78;40;11;25;36
2020-02-03;17;49;40;33;35;43;29;n/d;29;70;45;42;57;15;2;46;42;59;53;19;47;57;67;71;n/d;4;59;47;74;67;91;53;50;25;50;62;87;48;10;28;44
2020-02-03;18;29;21;24;24;21;20;n/d;16;55;27;39;30;8;2;26;29;47;38;14;36;46;53;45;n/d;3;33;21;52;32;47;27;30;15;27;35;44;33;6;17;37
2020-02-03;19;23;14;19;16;13;19;n/d;12;46;20;18;20;7;1;17;18;33;20;13;23;35;41;43;n/d;4;27;19;39;24;42;19;25;12;18;23;37;22;5;14;20
2020-02-03;20;17;10;13;11;10;12;n/d;10;40;13;16;15;7;1;16;16;26;14;8;22;26;26;38;n/d;2;26;18;23;20;27;16;22;11;14;19;31;15;4;10;16
2020-02-03;21;13;5;7;10;8;7;n/d;8;33;9;10;10;4;1;11;17;26;11;6;10;13;16;35;n/d;2;22;15;20;13;19;16;20;6;11;14;17;10;4;9;14
2020-02-03;22;12;8;5;8;6;6;n/d;10;26;11;6;11;5;1;9;17;35;7;6;5;7;12;45;n/d;3;22;11;21;11;27;24;22;8;11;16;13;7;4;11;8
2020-02-03;23;10;13;7;10;7;9;n/d;10;23;10;5;11;6;1;10;18;32;9;5;6;5;14;39;n/d;4;22;11;20;12;25;21;20;8;11;17;13;8;3;8;9
2020-02-03;24;8;10;4;7;7;6;n/d;8;23;8;5;8;3;1;9;12;26;6;6;4;4;13;38;n/d;3;19;9;16;9;18;20;18;6;10;13;9;6;2;6;7
2020-02-04;1;8;4;5;7;7;5;n/d;8;22;8;6;9;2;1;10;11;19;7;5;6;5;8;30;n/d;2;17;8;20;8;10;14;16;6;12;12;8;10;3;7;7
2020-02-04;2;8;4;4;7;8;5;n/d;6;21;8;4;7;2;0;8;10;13;7;5;5;4;9;21;n/d;1;14;7;18;7;8;10;13;5;12;13;8;10;3;6;8
2020-02-04;3;8;4;5;6;7;4;n/d;7;23;8;5;8;2;1;9;9;12;6;6;5;6;14;28;n/d;1;14;8;21;9;10;9;13;5;13;15;8;13;3;7;8
2020-02-04;4;8;8;7;10;8;7;n/d;7;42;8;6;9;4;1;10;10;15;8;7;8;17;20;45;n/d;1;19;9;23;14;13;13;14;7;15;15;10;15;3;7;10
2020-02-04;5;10;13;14;14;10;9;n/d;8;78;10;9;15;9;1;14;14;22;15;6;16;24;38;71;n/d;1;20;12;24;12;21;24;17;12;19;17;13;14;2;8;18
2020-02-04;6;15;17;16;17;17;18;n/d;16;98;19;16;20;12;1;25;25;39;22;9;23;25;46;99;n/d;2;37;17;45;24;30;32;28;16;25;20;21;28;3;14;28
2020-02-04;7;24;25;28;25;20;31;n/d;29;96;33;18;30;29;3;33;33;n/d;30;14;30;41;71;110;n/d;3;59;27;48;56;49;46;49;22;35;32;29;39;4;36;32
2020-02-04;8;31;25;47;29;29;39;n/d;32;93;41;25;37;25;3;39;38;n/d;34;17;37;55;62;90;n/d;4;70;33;44;51;57;48;50;32;38;41;35;35;5;34;45
2020-02-04;9;34;24;32;24;26;23;n/d;32;80;39;20;34;20;2;32;35;n/d;29;14;35;38;41;82;n/d;4;68;23;40;44;50;45;48;21;37;36;31;30;5;33;38
2020-02-04;10;n/d;19;20;21;19;16;n/d;23;87;28;12;26;11;2;28;31;n/d;26;11;31;22;33;79;n/d;2;62;19;43;30;43;n/d;42;16;29;32;24;31;5;n/d;22
2020-02-04;11;n/d;17;19;19;24;15;n/d;18;77;26;11;19;9;2;23;24;n/d;27;11;27;20;39;72;n/d;1;52;16;41;23;41;n/d;45;16;26;28;19;23;6;n/d;n/d
2020-02-04;12;n/d;13;19;14;20;16;n/d;19;55;20;5;16;8;1;16;21;n/d;13;7;13;17;38;66;n/d;2;37;13;28;21;40;40;34;13;18;22;19;15;5;17;17
2020-02-04;13;14;13;15;15;12;12;n/d;18;55;25;6;19;7;1;16;21;45;12;7;11;10;40;60;n/d;3;32;15;29;16;52;32;31;14;14;20;13;20;5;20;19
2020-02-04;14;16;16;17;14;12;13;n/d;22;50;25;5;16;7;1;16;20;46;16;9;16;12;48;78;n/d;4;38;17;37;19;49;37;36;14;16;24;14;21;4;20;17
2020-02-04;15;18;16;15;16;12;18;n/d;21;49;22;7;18;8;1;16;27;51;16;9;16;15;49;65;n/d;4;40;17;44;21;46;38;41;18;19;28;16;21;4;23;20
2020-02-04;16;19;20;19;18;16;26;n/d;22;48;24;8;21;11;2;21;31;59;17;10;22;21;66;62;n/d;5;41;17;49;28;55;47;44;20;17;26;21;23;6;19;22
2020-02-04;17;21;22;28;21;20;26;n/d;28;64;28;10;23;16;3;26;35;59;19;13;27;29;65;67;n/d;7;43;23;41;29;63;52;50;20;23;32;21;25;7;25;28
2020-02-04;18;24;28;30;23;26;29;n/d;31;68;28;13;26;21;5;30;36;70;25;15;33;39;72;71;n/d;6;49;28;39;32;57;53;47;29;25;36;23;25;8;28;29
2020-02-04;19;26;26;35;22;25;27;n/d;32;63;25;14;27;16;4;32;39;60;28;16;28;27;55;67;n/d;5;45;27;43;25;48;45;45;25;26;36;23;30;9;25;33
2020-02-04;20;25;24;29;21;25;25;n/d;28;59;23;12;24;15;4;30;34;49;25;13;25;24;45;74;n/d;5;43;26;37;25;49;40;45;23;26;32;22;23;8;25;27
2020-02-04;21;21;21;19;19;23;19;n/d;25;54;23;9;21;14;4;30;32;43;21;14;20;20;35;58;n/d;7;37;22;33;22;44;46;36;21;23;32;20;20;7;21;20
2020-02-04;22;19;18;18;18;20;19;n/d;22;47;19;8;20;12;3;30;27;46;19;12;19;21;30;58;n/d;7;34;21;32;18;42;40;34;21;21;29;19;18;7;22;20
2020-02-04;23;21;16;17;16;17;18;n/d;21;41;18;8;19;10;3;27;24;46;18;11;19;17;23;48;n/d;4;39;21;31;21;41;43;35;16;21;34;21;16;7;21;17
2020-02-04;24;19;13;13;13;16;16;n/d;17;36;20;7;17;8;3;25;21;41;15;12;13;15;22;41;n/d;5;30;19;28;16;37;36;28;15;17;26;19;16;7;15;14
2020-02-05;1;15;8;11;17;13;15;n/d;14;20;22;10;16;8;3;14;32;36;11;11;8;19;20;36;n/d;7;26;15;24;17;27;20;28;13;18;21;17;10;6;13;16
2020-02-05;2;15;6;12;15;10;13;n/d;15;21;27;8;16;6;4;13;19;26;8;18;4;13;22;47;n/d;5;18;14;16;12;27;18;27;14;20;16;19;8;3;18;15
2020-02-05;3;13;5;13;20;6;11;n/d;19;26;25;6;12;9;4;13;17;19;9;17;4;12;43;45;n/d;4;16;10;21;12;23;14;24;12;23;12;18;9;2;18;11
2020-02-05;4;14;11;7;20;10;12;n/d;24;38;22;5;17;12;4;24;24;21;11;18;5;14;58;59;n/d;5;19;16;29;13;34;26;22;14;18;16;28;14;3;15;20
2020-02-05;5;19;27;31;34;19;24;n/d;27;59;31;10;20;23;5;23;31;32;17;22;12;22;94;84;n/d;7;26;22;39;19;55;47;30;20;26;17;35;18;5;21;32
2020-02-05;6;29;22;61;61;30;37;n/d;53;80;53;26;27;37;8;38;46;55;28;36;16;43;111;114;n/d;14;45;31;57;34;78;69;49;30;43;26;42;32;12;40;40
2020-02-05;7;46;33;67;71;42;46;n/d;64;91;69;33;39;56;12;49;60;79;38;40;36;60;108;113;n/d;12;60;49;72;52;96;89;60;40;52;43;49;47;27;61;56
2020-02-05;8;48;44;71;71;63;59;n/d;71;92;71;41;54;48;19;62;68;77;47;42;39;83;105;118;n/d;16;63;64;64;75;92;91;61;54;56;55;65;55;33;60;68
2020-02-05;9;38;42;68;64;58;55;n/d;55;79;66;36;46;52;16;52;59;76;40;37;31;79;104;97;n/d;13;55;59;57;66;91;85;53;50;55;43;59;42;47;59;57
2020-02-05;10;36;31;48;39;22;27;n/d;45;71;52;19;36;45;14;42;44;64;34;33;26;58;88;84;n/d;10;51;48;44;47;77;74;45;39;44;37;67;31;43;65;n/d
2020-02-05;11;30;18;31;29;15;10;n/d;47;76;48;16;32;29;4;27;41;62;31;30;22;44;88;87;n/d;13;48;37;49;42;73;74;34;39;37;34;81;23;37;51;n/d
2020-02-05;12;25;18;30;24;13;16;n/d;40;65;43;12;28;26;3;19;31;61;29;22;19;48;83;87;n/d;8;44;32;51;36;66;69;46;31;32;31;57;22;37;47;n/d
2020-02-05;13;17;n/d;32;19;11;9;n/d;34;69;38;10;24;20;3;18;30;60;27;21;16;51;80;85;n/d;9;29;29;46;39;71;73;39;20;25;25;56;18;29;35;14
2020-02-05;14;24;n/d;31;n/d;12;7;n/d;29;85;35;15;27;16;3;19;35;62;30;22;20;58;67;90;n/d;10;54;23;59;37;72;82;39;23;32;30;81;21;32;32;11
2020-02-05;15;29;24;18;n/d;12;8;n/d;35;73;47;24;30;25;3;17;41;72;30;20;27;62;62;93;n/d;15;63;27;72;30;74;81;57;18;49;28;91;27;32;36;11
2020-02-05;16;26;40;21;55;16;12;n/d;42;97;55;34;26;34;2;30;47;71;26;28;37;67;72;94;n/d;21;63;25;82;36;86;74;49;27;50;26;100;34;34;38;12
2020-02-05;17;30;49;30;62;32;21;n/d;38;102;66;56;28;33;2;30;59;69;34;35;55;73;87;81;n/d;24;77;27;84;39;91;90;50;32;60;28;97;33;34;30;21
2020-02-05;18;46;60;44;65;43;32;n/d;46;92;70;72;39;60;4;34;52;74;48;78;54;93;90;98;n/d;24;70;26;82;49;86;89;52;30;70;41;99;39;51;50;57
2020-02-05;19;46;64;53;72;60;34;n/d;54;77;68;60;32;73;6;45;61;76;56;65;67;81;88;80;n/d;23;71;32;73;50;78;78;57;43;60;43;100;58;45;40;66
2020-02-05;20;35;75;58;78;59;32;n/d;47;87;63;57;37;55;5;52;57;62;72;64;76;75;89;60;n/d;22;71;40;82;66;79;58;51;49;59;53;111;70;33;31;52
2020-02-05;21;36;74;49;88;66;24;n/d;50;90;46;56;34;56;8;62;58;62;70;68;77;75;78;66;n/d;20;62;37;87;70;72;62;56;44;54;70;108;74;21;26;44
2020-02-05;22;45;72;46;70;37;27;n/d;36;82;44;53;44;46;6;37;51;60;73;60;75;63;76;59;n/d;23;65;49;82;53;72;64;48;51;50;55;91;69;21;29;56
2020-02-05;23;49;72;22;49;16;28;n/d;35;78;38;60;38;41;3;27;36;59;59;60;66;32;71;46;n/d;12;69;47;66;47;79;68;53;45;41;45;64;59;14;26;55
2020-02-05;24;35;70;22;54;12;15;n/d;33;67;34;55;33;46;2;33;40;50;50;61;69;34;60;53;n/d;9;58;35;60;47;70;46;42;41;41;35;55;44;18;22;52
2020-02-06;1;23;66;21;74;15;14;n/d;31;77;28;44;32;41;2;29;36;34;52;54;65;32;61;47;n/d;9;41;37;67;60;61;34;29;31;40;34;58;51;18;23;48
